Probability,Account Name,Engagement Name,Created Date,Schedule Month,Region,Schedule Amount,Intacct Project ID,Project Code,Engagement Launch Date,Primary Partner,Fee,Engagement ID,Expense Budget,Engagement End Date,Office,Industry,_BATCH_ID_,_BATCH_LAST_RUN_
100%,Starbucks,Starbucks - 50th Anniversary and People Postitive Strategy,2020-03-30,2020-09-01,East,10682.0,STK2002,STK2002,2020-08-31,,235000.0,0063Z00000jQTB8,,2020-09-30,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - 50th Anniversary and People Postitive Strategy,2020-03-30,2020-09-01,East,224318.0,STK2002,STK2002,2020-08-31,,235000.0,0063Z00000jQTB8,,2020-09-30,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - 50th Anniversary Strategy,2020-03-16,2020-03-01,East,117727.0,STK2001,STK2001,2020-03-23,,500000.0,0063Z00000jPMpp,,2020-05-20,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - 50th Anniversary Strategy,2020-03-16,2020-04-01,East,266260.0,STK2001,STK2001,2020-03-23,,500000.0,0063Z00000jPMpp,,2020-05-20,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - 50th Anniversary Strategy,2020-03-16,2020-05-01,East,116013.0,STK2001,STK2001,2020-03-23,,500000.0,0063Z00000jPMpp,,2020-05-20,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - August Retail VP+ Offsite,2023-07-07,2023-07-01,US,111304.0,STK2303,STK2303,2023-07-10,,185000.0,0063Z0000112knZ,,2023-08-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - August Retail VP+ Offsite,2023-07-07,2023-08-01,US,73696.0,STK2303,STK2303,2023-07-10,,185000.0,0063Z0000112knZ,,2023-08-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-09-01,US,49278.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-09-01,US,46751.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-10-01,US,49894.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-11-01,US,87440.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-12-01,US,64430.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2023-01-01,US,78236.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - CEO Transition Advisory,2022-06-23,2022-09-01,US,53971.0,STK2206,STK2206,2022-08-01,,430000.0,0063Z00000uBLNI,,2023-01-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Consumer Brand & 50th Anniversary: Phase 1,2020-09-04,2020-11-01,East,287297.0,STK2003,STK2003,2020-11-02,,880000.0,0063Z00000khMiP,,2021-01-29,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Consumer Brand & 50th Anniversary: Phase 1,2020-09-04,2020-12-01,East,244054.0,STK2003,STK2003,2020-11-02,,880000.0,0063Z00000khMiP,,2021-01-29,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Consumer Brand & 50th Anniversary: Phase 1,2020-09-04,2021-01-01,East,348649.0,STK2003,STK2003,2020-11-02,,880000.0,0063Z00000khMiP,,2021-01-29,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Costa Rica ELT Offsite,2022-10-05,2022-10-01,US,279809.0,STK2207,STK2207,2022-10-05,,425000.0,0063Z00000vt5oW,,2022-11-14,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Costa Rica ELT Offsite,2022-10-05,2022-11-01,US,145191.0,STK2207,STK2207,2022-10-05,,425000.0,0063Z00000vt5oW,,2022-11-14,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Defining the Customer Experience: Phase 0,2024-07-25,2024-08-01,US,340541.0,STK2402,STK2402,2024-08-01,,600000.0,006WR000005kbPt,60000,2024-09-24,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Defining the Customer Experience: Phase 0,2024-07-25,2024-09-01,US,259459.0,STK2402,STK2402,2024-08-01,,600000.0,006WR000005kbPt,60000,2024-09-24,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - November Retail Gathering,2023-08-18,2023-08-01,US,172627.0,STK2304,STK2304,2023-08-21,,1525000.0,0063Z00001227au,,2023-11-10,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - November Retail Gathering,2023-08-18,2023-09-01,US,399649.0,STK2304,STK2304,2023-08-21,,1525000.0,0063Z00001227au,,2023-11-10,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - November Retail Gathering,2023-08-18,2023-10-01,US,698664.0,STK2304,STK2304,2023-08-21,,1525000.0,0063Z00001227au,,2023-11-10,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - November Retail Gathering,2023-08-18,2023-11-01,US,254060.0,STK2304,STK2304,2023-08-21,,1525000.0,0063Z00001227au,,2023-11-10,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
,Starbucks,Starbucks - PARENT - 2025 Store Manager Gathering,2024-12-10,2024-10-01,,0.0,,,,,0.0,006WR00000ErzwY,,,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Experience: Phase 1,2022-01-03,2022-01-01,US,277326.0,STK2201,STK2201,2022-01-10,,795000.0,0063Z00000rnQk2,,2022-03-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Experience: Phase 1,2022-01-03,2022-02-01,US,304087.0,STK2201,STK2201,2022-01-10,,795000.0,0063Z00000rnQk2,,2022-03-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Experience: Phase 1,2022-01-03,2022-03-01,US,148515.0,STK2201,STK2201,2022-01-10,,795000.0,0063Z00000rnQk2,,2022-03-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Experience: Phase 1,2022-01-03,2022-04-01,US,65072.0,STK2201,STK2201,2022-01-10,,795000.0,0063Z00000rnQk2,,2022-03-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Gatherings: Extension,2022-10-24,2022-11-01,US,52158.0,STK2208,STK2208,2022-11-21,,1000000.0,0063Z00000u53Uy,,2023-03-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Gatherings: Extension,2022-10-24,2022-12-01,US,97897.0,STK2208,STK2208,2022-11-21,,1000000.0,0063Z00000u53Uy,,2023-03-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Gatherings: Extension,2022-10-24,2023-01-01,US,252329.0,STK2208,STK2208,2022-11-21,,1000000.0,0063Z00000u53Uy,,2023-03-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Gatherings: Extension,2022-10-24,2023-02-01,US,270350.0,STK2208,STK2208,2022-11-21,,1000000.0,0063Z00000u53Uy,,2023-03-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Partner Gatherings: Extension,2022-10-24,2023-03-01,US,327266.0,STK2208,STK2208,2022-11-21,,1000000.0,0063Z00000u53Uy,,2023-03-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - PRO Team Offsite,2024-01-05,2024-01-01,US,77787.0,STK2401,STK2401,2024-01-19,,140000.0,006KZ000002JTAR,30000,2024-02-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - PRO Team Offsite,2024-01-05,2024-02-01,US,62213.0,STK2401,STK2401,2024-01-19,,140000.0,006KZ000002JTAR,30000,2024-02-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Refounding of Starbucks: October Bridge,2023-09-13,2023-10-01,US,415000.0,STK2302,STK2302,2023-10-02,,415000.0,0063Z0000124ERL,,2023-10-20,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Reimagining Go to Market for Green Apron Partners,2024-05-01,2024-05-01,US,325872.0,STK2402,STK2402,2024-05-16,,2900000.0,006WR000002z2rp,,2024-09-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Reimagining Go to Market for Green Apron Partners,2024-05-01,2024-06-01,US,851964.0,STK2402,STK2402,2024-05-16,,2900000.0,006WR000002z2rp,,2024-09-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Reimagining Go to Market for Green Apron Partners,2024-05-01,2024-07-01,US,786762.0,STK2402,STK2402,2024-05-16,,2900000.0,006WR000002z2rp,,2024-09-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Reimagining Go to Market for Green Apron Partners,2024-05-01,2024-08-01,US,491086.0,STK2402,STK2402,2024-05-16,,2900000.0,006WR000002z2rp,,2024-09-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Reimagining Go to Market for Green Apron Partners,2024-05-01,2024-09-01,US,444316.0,STK2402,STK2402,2024-05-16,,2900000.0,006WR000002z2rp,,2024-09-27,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - SM Enablement,2022-08-10,2022-09-01,US,235000.0,STK2205,STK2205,2022-08-08,,235000.0,0063Z00000ugjrO,,2022-09-07,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-01-01,US,418669.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-02-01,US,121364.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-02-01,US,941748.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-03-01,US,1169108.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-04-01,US,982554.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-05-01,US,1018233.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks,2022-12-12,2023-06-01,US,303324.0,STK2301,STK2301,2023-01-04,,4955000.0,0063Z00000y94IF,,2023-06-09,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks: Extension,2023-05-03,2023-06-01,US,739725.0,STK2302,STK2302,2023-06-12,,4075000.0,0063Z0000100l2a,,2023-09-29,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks: Extension,2023-05-03,2023-07-01,US,1047662.0,STK2302,STK2302,2023-06-12,,4075000.0,0063Z0000100l2a,,2023-09-29,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks: Extension,2023-05-03,2023-08-01,US,1223607.0,STK2302,STK2302,2023-06-12,,4075000.0,0063Z0000100l2a,,2023-09-29,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - The Refounding of Starbucks: Extension,2023-05-03,2023-09-01,US,1064006.0,STK2302,STK2302,2023-06-12,,4075000.0,0063Z0000100l2a,,2023-09-29,San Francisco,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-11-01,US,345341.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-08-01,US,350000.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-07-01,US,810068.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-08-01,US,1019283.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-09-01,US,754124.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Activation,2022-06-13,2022-10-01,US,721184.0,STK2204,STK2204,2022-07-05,,4000000.0,0063Z00000uAcfE,,2022-11-11,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Agenda and All Partner Event,2022-03-28,2022-04-01,US,471503.0,STK2203,STK2203,2022-04-04,,1960000.0,0063Z00000scXRP,,2022-06-10,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Agenda and All Partner Event,2022-03-28,2022-05-01,US,639020.0,STK2203,STK2203,2022-04-04,,1960000.0,0063Z00000scXRP,,2022-06-10,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Transformation Agenda and All Partner Event,2022-03-28,2022-06-01,US,849477.0,STK2203,STK2203,2022-04-04,,1960000.0,0063Z00000scXRP,,2022-06-10,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Wellbeing Coalition: Phase 1,2022-02-14,2022-02-01,US,63867.0,STK2202,STK2202,2022-02-14,,190000.0,0063Z00000rpy6p,,2022-03-18,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Wellbeing Coalition: Phase 1,2022-02-14,2022-03-01,US,126133.0,STK2202,STK2202,2022-02-14,,190000.0,0063Z00000rpy6p,,2022-03-18,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Wellbeing Coalition: Phase 2,2022-02-14,2022-03-01,US,90000.0,STK2202,STK2202,2022-03-21,,190000.0,0063Z00000rpy7E,,2022-05-13,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Starbucks,Starbucks - Wellbeing Coalition: Phase 2,2022-02-14,2022-04-01,US,100000.0,STK2202,STK2202,2022-03-21,,190000.0,0063Z00000rpy7E,,2022-05-13,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 1,2024-03-18,2024-05-01,US,71666.0,STR2401,STR2401,2024-05-28,,430000.0,006WR000001pxtW,43000,2024-07-01,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 1,2024-03-18,2024-06-01,US,340417.0,STR2401,STR2401,2024-05-28,,430000.0,006WR000001pxtW,43000,2024-07-01,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 1,2024-03-18,2024-07-01,US,17917.0,STR2401,STR2401,2024-05-28,,430000.0,006WR000001pxtW,43000,2024-07-01,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 2,2024-05-08,2024-07-01,US,226385.0,STR2401,STR2401,2024-07-15,,690000.0,006WR000003BEpF,69000,2024-09-20,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 2,2024-05-08,2024-08-01,US,360706.0,STR2401,STR2401,2024-07-15,,690000.0,006WR000003BEpF,69000,2024-09-20,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - L&D Strategy and Culture definition: Phase 2,2024-05-08,2024-09-01,US,102909.0,STR2401,STR2401,2024-07-15,,690000.0,006WR000003BEpF,69000,2024-09-20,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Stripe,Stripe - Offsite Exercises,2024-06-26,2024-07-01,US,105000.0,STR2402,STR2402,2024-07-03,,105000.0,006WR000004ikcj,0,2024-07-12,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision & Brand Narrative: Extension,2022-07-19,2022-08-01,US,66500.0,SUN2201,SUN2201,2022-08-08,,66500.0,0063Z00000ueh4f,,2022-08-19,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative,2022-04-11,2022-05-01,US,79767.0,SUN2201,SUN2201,2022-05-16,,665000.0,0063Z00000sXqCb,,2022-07-29,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative,2022-04-11,2022-06-01,US,274056.0,SUN2201,SUN2201,2022-05-16,,665000.0,0063Z00000sXqCb,,2022-07-29,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative,2022-04-11,2022-07-01,US,244161.0,SUN2201,SUN2201,2022-05-16,,665000.0,0063Z00000sXqCb,,2022-07-29,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative,2022-04-11,2022-08-01,US,67016.0,SUN2201,SUN2201,2022-05-16,,665000.0,0063Z00000sXqCb,,2022-07-29,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative: Extension 2,2022-08-16,2022-09-01,US,118134.0,SUN2201,SUN2201,2022-08-22,,199500.0,0063Z00000vNMmu,,2022-09-09,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,SunPower,SunPower - Vision and Brand Narrative: Extension 2,2022-08-16,2022-09-01,US,81366.0,SUN2201,SUN2201,2022-08-22,,199500.0,0063Z00000vNMmu,,2022-09-09,,Energy & Utilities,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-01-01,Europe,757.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-02-01,Europe,9190.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-03-01,Europe,1170.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-04-01,Europe,1018.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-05-01,Europe,6997.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-06-01,Europe,1120.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-07-01,Europe,1069.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-08-01,Europe,1170.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-09-01,Europe,6389.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2023 Emergent Leadership Program,2023-01-05,2023-10-01,Europe,1120.0,SBG2301,SBG2301,2023-01-04,,30000.0,0063Z00000yBGFm,,2023-10-31,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-02-01,Europe,20319.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-03-01,Europe,0.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-04-01,Europe,0.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-05-01,Europe,1138.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-06-01,Europe,18165.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-07-01,Europe,0.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-08-01,Europe,1257.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Super Bock Group,Super Bock Group - 2024 Emergent Leadership Program,2024-02-28,2024-09-01,Europe,19121.0,SBG2401,SBG2401,2024-02-01,,60000.0,006KZ000002tHXc,0,2024-09-30,New York,Food & Beverage,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-01-01,US,6345.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-02-01,US,5066.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-03-01,US,5274.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-04-01,US,11879.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-05-01,US,7847.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-06-01,US,4492.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-07-01,US,6945.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-08-01,US,2111.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-09-01,US,8533.0,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
100%,SYPartners,SYPartners - 2024 Products Revenue,2023-09-27,2024-10-01,US,5118.46,,,,,73425.26,0063Z000012hAKw,,,,Consulting & Professional Services,109.0,2025-07-01 10:12:25
